# 枫语幕词库 1.0 - 冒险岛国际怀旧服专用
# 生成日期：2026-08-12
# 主数据：https://mxdgcw.dvg.cn/（当前GCW资料ID与中英文名）
# NPC补全：https://meowdb.com/msclassic/（按同一NPC ID对齐）
# 技能中文：https://mxd079.dvg.cn/（仅对GCW当前技能ID进行中文名匹配）
# 格式：英文原文<Tab>中文翻译<Tab>分类#资料ID
Dark Piettra	黑女贵族服	怀旧服-道具#1041070
Red Shadow	火焰之影	怀旧服-道具#1041071
Purple Shadow	花精之影	怀旧服-道具#1041072
Red Shouldermail	红将军铠甲	怀旧服-道具#1041074
Ivory Shouldermail	褐将军铠甲	怀旧服-道具#1041075
Dark Shouldermail	黑将军铠甲	怀旧服-道具#1041076
Red Moon	赤月	怀旧服-道具#1041077
Maroon Moon	紫月	怀旧服-道具#1041079
Brown Moon	黄月	怀旧服-道具#1041080
Wizet Plain Suit	维泽特西装	怀旧服-道具#1042999
Black Blazer	黑西装	怀旧服-道具#1045000
Orange Baseball Jacket	橙色棒球服	怀旧服-道具#1045001
Old School Blazer	青年装	怀旧服-道具#1045002
Red Rider	红色运动服	怀旧服-道具#1045003
Shine Rider	白色运动服	怀旧服-道具#1045004
Dark Rider	黑色运动服	怀旧服-道具#1045005
Blue Striped Trainer	青色运动服	怀旧服-道具#1045006
Green Striped Trainer	绿色运动服	怀旧服-道具#1045007
Orange Striped Trainer	橙色运动服	怀旧服-道具#1045008
Green Disco Shirt	绿色翻领运动服	怀旧服-道具#1045009
Orange Disco Shirt	橙色翻领运动服	怀旧服-道具#1045010
Original Disco Shirt	灰色翻领运动服	怀旧服-道具#1045011
Wild Top	白毛糙服	怀旧服-道具#1045012
Brown Wild Top	灰毛糙服	怀旧服-道具#1045013
Red Wild Top	黄毛糙服	怀旧服-道具#1045014
Pre-School Uniform Top	幼儿园制服上衣	怀旧服-道具#1045015
Skull T-Shirt	骷髅T恤	怀旧服-道具#1045016
Hawaiian Shirt	夏威夷衬衫	怀旧服-道具#1045017
Ragged Top	乞丐服	怀旧服-道具#1045018
Crusader T-Shirt	英格兰T恤	怀旧服-道具#1045019
Military Cargo Jacket	绿夹克装	怀旧服-道具#1045020
Heart Tanktop	爱心背心	怀旧服-道具#1045021
Blue Line Tanktop	田径背心	怀旧服-道具#1045022
Red Casual Suit	红颓废西装	怀旧服-道具#1045023
Green Tie Casual Suit	绿领带颓废西装	怀旧服-道具#1045024
Pink Tie Casual Suit	粉领带颓废西装	怀旧服-道具#1045025
Palm Tree Tanktop	椰树背心	怀旧服-道具#1045026
Blue Frill Blouse	蓝白女服	怀旧服-道具#1046000
Blue Sailor Shirt	蓝少女衫	怀旧服-道具#1046001
Pink Mimi Blouse	粉红公主短T	怀旧服-道具#1046002
Red Sailor Shirt	红少女衫	怀旧服-道具#1046003
Pink Top	粉红吊带背心	怀旧服-道具#1046005
Old School Uniform Top	青年装	怀旧服-道具#1046006
Red Trainer Jacket	红白运动服	怀旧服-道具#1046007
Sky Blue Trainer Jacket	蓝白运动服	怀旧服-道具#1046008
Pink Trainer Jacket	粉白运动服	怀旧服-道具#1046009
Black Trainer Jacket	黑白运动服	怀旧服-道具#1046010
Pink Frill Pajama Top	粉红纱衣	怀旧服-道具#1046011
Rainbow Knit	彩虹衫	怀旧服-道具#1046013
Cross Sleeveless	红十字会背心	怀旧服-道具#1046015
Yellow Frill Camisole	黄蛋糕吊带	怀旧服-道具#1046016
Blue Frill Camisole	蓝蛋糕吊带	怀旧服-道具#1046017
Pink Ribboned Janie	粉娃娃衫	怀旧服-道具#1046018
Orange Hooded Vest	朱红连帽坎肩	怀旧服-道具#1047000
Black Hooded Vest	黑色连帽坎肩	怀旧服-道具#1047001
Red Hooded Vest	红色连帽坎肩	怀旧服-道具#1047002
Pink Hooded Vest	粉红连帽坎肩	怀旧服-道具#1047003
Pink Camping Shirt	粉红打猎装	怀旧服-道具#1047004
Green Camping Shirt	绿色打猎装	怀旧服-道具#1047005
Blue Camping Shirt	淡蓝打猎装	怀旧服-道具#1047006
Wildcats Baseball Shirt (Basic)	蓝色棒球服	怀旧服-道具#1047007
Baseball Shirt (Home)	白色棒球服	怀旧服-道具#1047008
Baseball Shirt (Away)	灰色棒球服	怀旧服-道具#1047009
Wildcats Baseball Shirt (Alternate)	黑蓝色棒球服	怀旧服-道具#1047010
Yellow Snowboard Top	黄色滑雪服	怀旧服-道具#1047011
Green Snowboard Top	绿色滑雪服	怀旧服-道具#1047012
Yellow Layered Combo	红色皮茄克	怀旧服-道具#1047013
Blue Layered Combo	黄色皮茄克	怀旧服-道具#1047014
Pink Snowboard Top	粉红滑雪服	怀旧服-道具#1047015
Sky Blue Snowboard Top	淡蓝滑雪服	怀旧服-道具#1047016
Red T-Shirt w/ Heart	爱心T恤	怀旧服-道具#1047017
M Layered T-Shirt	M纹红T恤	怀旧服-道具#1047018
Old Military Uniform	褐色军服	怀旧服-道具#1047019
Camouflaged Uniform	野战军服	怀旧服-道具#1047020
Blue Polka-Dot Pajama Top	蓝色便装	怀旧服-道具#1047021
Red Polka-Dot Pajama Top	红色便装	怀旧服-道具#1047022
Prisoner Top	囚服	怀旧服-道具#1047023
Flowery Dress Shirt	花纹衬衫	怀旧服-道具#1047024
Slime T-Shirt	绿水灵T恤	怀旧服-道具#1047025
Orange Mushroom T-Shirt	花蘑菇T恤	怀旧服-道具#1047026
Beetle Longsleeve	黄蜘蛛衫	怀旧服-道具#1047027
Beige Double-Coat	黄极地大衣	怀旧服-道具#1047028
Green Double-Coat	绿极地大衣	怀旧服-道具#1047029
Red Double-Coat	红极地大衣	怀旧服-道具#1047030
Christmas Padded Jacket	红色冬恋大衣	怀旧服-道具#1047031
Snowman Padded Jacket	白色冬恋大衣	怀旧服-道具#1047032
Red Sweater	红运动衫	怀旧服-道具#1047033
Sky Blue Allstar	蓝星长袖T恤	怀旧服-道具#1047034
Pink Allstar	粉星长袖T恤	怀旧服-道具#1047035
Black Allstar	黑星长袖T恤	怀旧服-道具#1047036
White Hooded Vest	休闲连帽背心	怀旧服-道具#1047037
Green Striped Rugby Tee	绿条T恤	怀旧服-道具#1047038
Pink Striped Rugby Tee	粉条T恤	怀旧服-道具#1047039
Bowling Shirt	蓝竖条T恤	怀旧服-道具#1047040
White Casual Suit	白时尚上装	怀旧服-道具#1047041
Beige Plain Robe	褐魔法袍	怀旧服-道具#1050000
Blue Plain Robe	蓝魔法袍	怀旧服-道具#1050001
Green Plain Robe	绿魔法袍	怀旧服-道具#1050002
Blue Kendo Robe	蓝剑道服	怀旧服-道具#1050003
Red Kendo Robe	红剑道服	怀旧服-道具#1050004
White Kendo Robe	白剑道服	怀旧服-道具#1050005
Brown Doros Robe	褐贤者之袍	怀旧服-道具#1050006
Blue Doros Robe	蓝贤者之袍	怀旧服-道具#1050007
Yellow Doros Robe	黄贤者之袍	怀旧服-道具#1050008
White Doros Robe	白贤者之袍	怀旧服-道具#1050009
Blue Sauna Robe	蓝色桑拿服	怀旧服-道具#1050010
Black Dragon Robe	黑龙袍	怀旧服-道具#1050011
Blue Wizard Robe	蓝祭司长袍	怀旧服-道具#1050012
White Wizard Robe	白祭司长袍	怀旧服-道具#1050013
Black Wizard Robe	黑祭司长袍	怀旧服-道具#1050014
Green Wizard Robe	绿祭司长袍	怀旧服-道具#1050015
Blue Crusader Chainmail	蓝十字锁子甲	怀旧服-道具#1050016
Dark Crusader Chainmail	黑十字锁子甲	怀旧服-道具#1050017
White Crusader Chainmail	白十字锁子甲	怀旧服-道具#1050018
Blood Chaos Robe	红魔力长袍	怀旧服-道具#1050019
Blue Chaos Robe	蓝魔力长袍	怀旧服-道具#1050020
Dark Chaos Robe	黑魔力长袍	怀旧服-道具#1050021
White Chaos Robe	白魔力长袍	怀旧服-道具#1050022
Brown Starlight	褐星光长袍	怀旧服-道具#1050023
Red Starlight	红星光长袍	怀旧服-道具#1050024
Blue Starlight	蓝星光长袍	怀旧服-道具#1050025
Green Starlight	绿星光长袍	怀旧服-道具#1050026
Dark Starlight	黑星光长袍	怀旧服-道具#1050027
Red Calas	红魔法战士衣	怀旧服-道具#1050028
Blue Calas	蓝魔法战士衣	怀旧服-道具#1050029
Orange Calas	朱红魔法战士衣	怀旧服-道具#1050030
White Calas	白魔法战士衣	怀旧服-道具#1050031
Dark Calas	黑魔法战士衣	怀旧服-道具#1050032
Red-Lined Kismet	赤仙白宫	怀旧服-道具#1050033
Blue-Lined Kismet	青仙白宫	怀旧服-道具#1050034
Steel Fitted Mail	钢铁铠甲	怀旧服-道具#1051000
Brown Doroness Robe	褐贤者之袍	怀旧服-道具#1051001
Purple Doroness Robe	紫贤者之袍	怀旧服-道具#1051002
Red Doroness Robe	红贤者之袍	怀旧服-道具#1051003
Red Sauna Robe	红色桑拿服	怀旧服-道具#1051004
Dark Engrit	黑护身铠甲	怀旧服-道具#1051005
Red Engrit	红护身铠甲	怀旧服-道具#1051006
Blue Engrit	蓝护身铠甲	怀旧服-道具#1051007
Yellow Engrit	黄护身铠甲	怀旧服-道具#1051008
Blood Fitted Mail	赤红铠甲	怀旧服-道具#1051009
Sapphire Fitted Mail	蓝宝石铠甲	怀旧服-道具#1051010
Emerald Fitted Mail	祖母绿铠甲	怀旧服-道具#1051011
Silver Fitted Mail	银制铠甲	怀旧服-道具#1051012
Red Avenger	红飞影甲	怀旧服-道具#1051013
Blue Avenger	蓝飞影甲	怀旧服-道具#1051014
Purple Avenger	紫飞影甲	怀旧服-道具#1051015
Dark Avenger	黑飞影甲	怀旧服-道具#1051016
Brown Moonlight	褐色月光服	怀旧服-道具#1051017
Red Moonlight	红色月光服	怀旧服-道具#1051018
Blue Moonlight	蓝色月光服	怀旧服-道具#1051019
Purple Moonlight	紫色月光服	怀旧服-道具#1051020
Dark Moonlight	黑色月光服	怀旧服-道具#1051021
Red Calaf	红妖精礼服	怀旧服-道具#1051022
Blue Calaf	蓝妖精礼服	怀旧服-道具#1051023
Orange Calaf	朱红妖精礼服	怀旧服-道具#1051024
Dark Calaf	黑妖精礼服	怀旧服-道具#1051025
White Calaf	白妖精礼服	怀旧服-道具#1051026
Green Lumati	绿贵族礼服	怀旧服-道具#1051027
Blue Lumati	蓝贵族礼服	怀旧服-道具#1051028
Red Lumati	红贵族礼服	怀旧服-道具#1051029
Blue Officer Uniform	蓝色制服	怀旧服-道具#1055000
Grey Skull Overall	灰骨头服	怀旧服-道具#1055001
Red Skull Overall	红骨头服	怀旧服-道具#1055002
Green Skull Overall	绿骨头服	怀旧服-道具#1055003
Blue Skull Overall	蓝骨头服	怀旧服-道具#1055004
Orange Skull Overall	朱红骨头服	怀旧服-道具#1055005
Yellow Tights	黄紧身衣	怀旧服-道具#1055006
Silver Officer Uniform	银色制服	怀旧服-道具#1055007
Black Officer Uniform	黑色制服	怀旧服-道具#1055008
Red Officer Uniform	红色制服	怀旧服-道具#1055009
Red Swimming Trunk	红色泳裤	怀旧服-道具#1055010
Blue Swimming Trunk	蓝色泳裤	怀旧服-道具#1055011
Fine Brown Hanbok	褐色韩服	怀旧服-道具#1055012
Fine Black Hanbok	黑色韩服	怀旧服-道具#1055013
Fine Blue Hanbok	蓝色精致韩服	怀旧服-道具#1055014
Dark Suit	骇客服	怀旧服-道具#1055015
Ghost Costume	幽灵服装	怀旧服-道具#1055016
Blue Celebration Hanbok	蓝色春节韩服	怀旧服-道具#1055017
Green Celebration Hanbok	绿色春节韩服	怀旧服-道具#1055018
Black Coat of Death	黑朝鲜装	怀旧服-道具#1055019
Red M-Forcer	红鹰之服	怀旧服-道具#1055020
Blue M-Forcer	蓝鲨之服	怀旧服-道具#1055021
Green M-Forcer	绿虎之服	怀旧服-道具#1055022
Black M-Forcer	黑色M-Forcer套服	怀旧服-道具#1055023
Green Picnicwear	绿顽童服	怀旧服-道具#1055024
Sky Blue Picnicwear	蓝顽童服	怀旧服-道具#1055025
Boxing Trunks	拳击短裤	怀旧服-道具#1055026
Wedding Tuxedo	燕尾服	怀旧服-道具#1055027
Race Ace Suit	酷酷赛车服	怀旧服-道具#1055028
Tiny Blue Swimshorts	蓝三角内裤	怀旧服-道具#1055029
Tiny Black Swimshorts	黑三角内裤	怀旧服-道具#1055030
Cat Suit	猫猫服	怀旧服-道具#1056000
White Swimming Suit	白色泳衣	怀旧服-道具#1056001
Red Swimming Suit	红色泳衣	怀旧服-道具#1056002
Fine Red Hanbok	红色韩服	怀旧服-道具#1056003
Dark Enamel Suit	骇客服	怀旧服-道具#1056005
Witch Clothes	魔女裙	怀旧服-道具#1056006
Mrs. Claus Costume	圣诞服	怀旧服-道具#1056007
Blue Celeberation Hanbok	蓝色春节韩服	怀旧服-道具#1056008
Pink Celebration Hanbok	粉红春节韩服	怀旧服-道具#1056009
Bunny Costume	兔兔服	怀旧服-道具#1056010
Blue Swimming Suit	健美装	怀旧服-道具#1056011
Ghost Suit	幽灵套装	怀旧服-道具#1056012
Ragged Hanbok	高丽女侍袍	怀旧服-道具#1056013
Pink M-Forcer	粉色M-Forcer套服	怀旧服-道具#1056014
Yellow M-Forcer	黄熊之服	怀旧服-道具#1056015
Pink Picnic Dress	粉色野餐裙	怀旧服-道具#1056017
Yellow Picnic Dress	休闲连衣裙(黄)	怀旧服-道具#1056018
Purple Frill One Piece	紫色连衣裙	怀旧服-道具#1056019
Blue Frill One Piece	蓝色连衣裙	怀旧服-道具#1056020
Boxing Gear	拳击服	怀旧服-道具#1056021
Wedding Dress	白色婚纱	怀旧服-道具#1056022
Race Queen Uniform	赛车紧身服	怀旧服-道具#1056023
Pink Strapless Bikini	粉红可爱游泳服	怀旧服-道具#1056024
Blue Strapless Bikini	蓝色可爱游泳服	怀旧服-道具#1056025
Flight Attendant Uniform	空姐服	怀旧服-道具#1056026
Tropical Dress	红色抹胸礼服	怀旧服-道具#1056027
Violet Strapless Dress	粉露肩晚礼服	怀旧服-道具#1056028
Recycled Box	褐色纸箱	怀旧服-道具#1057000
Paper Box	纸箱	怀旧服-道具#1057001
Cardboard Box	朱红纸箱	怀旧服-道具#1057002
Blue Chinese Undead Costume	蓝道袍	怀旧服-道具#1057003
Maroon Chinese Undead Costume	紫道袍	怀旧服-道具#1057004
Yellow Raincoat	黄色雨衣	怀旧服-道具#1057005
Sky Blue Raincoat	天蓝雨衣	怀旧服-道具#1057006
Red Raincoat	火红雨衣	怀旧服-道具#1057007
Green Raincoat	果绿雨衣	怀旧服-道具#1057008
Orange Overall	橙画工服	怀旧服-道具#1057009
Pink Overall	红画工服	怀旧服-道具#1057010
Blue Overall	蓝画工服	怀旧服-道具#1057011
Green Overall	绿画工服	怀旧服-道具#1057012
Graduation Gown	毕业服	怀旧服-道具#1057013
Ducky Costume	鸭子服	怀旧服-道具#1057014
Orange Life-Jacket	红勇士马甲	怀旧服-道具#1057015
Green Life-Jacket	绿勇士马甲	怀旧服-道具#1057016
Blue Life-Jacket	蓝勇士马甲	怀旧服-道具#1057017
Denim Overall	五星背带裤	怀旧服-道具#1057018
Premium Trenchcoat	褐色风衣	怀旧服-道具#1057019
Toga	天使服	怀旧服-道具#1057020
Reindeer Suit	驯鹿套装	怀旧服-道具#1057021
Patissier Uniform	大厨服	怀旧服-道具#1057022
Blue-Striped Boxers	蓝条内裤	怀旧服-道具#1060000
Blue Jean Shorts	蓝牛仔短裤	怀旧服-道具#1060001
Brown Cotton Shorts	黄牛仔短裤	怀旧服-道具#1060002
Jean Capris	蓝马裤	怀旧服-道具#1060003
Brown Lolico Pants	褐色战士裤	怀旧服-道具#1060004
Blue Lolico Pants	蓝色战士裤	怀旧服-道具#1060005
Blue Training Pants	蓝修炼裤	怀旧服-道具#1060006
Grey / Brown Training Pants	灰修炼裤	怀旧服-道具#1060007
Red Cloth Pants	红梦裤	怀旧服-道具#1060008
Blue Cloth Pants	青梦裤	怀旧服-道具#1060009
Black Cloth Pants	黑梦裤	怀旧服-道具#1060010
Grey Thick Sweat Pants	灰色橡胶裤	怀旧服-道具#1060011
Brown Corporal Pants	褐色铁板裤子	怀旧服-道具#1060012
Steel Corporal Pants	铁板裤	怀旧服-道具#1060013
Blue Nightshift Pants	青夜裤	怀旧服-道具#1060014
Dark Nightshift Pants	黑夜裤	怀旧服-道具#1060015
Steel Sergeant Kilt	钢铁军官裙	怀旧服-道具#1060016
Red Sergeant Kilt	红军官裙	怀旧服-道具#1060017
White Split Pants	白伽蓝裤	怀旧服-道具#1060018
Black Split Pants	黑伽蓝裤	怀旧服-道具#1060019
Red Pao Bottom	红唐衫裤	怀旧服-道具#1060020
Blue Pao Bottom	蓝唐衫裤	怀旧服-道具#1060021
Black Pao Bottom	黑唐衫裤	怀旧服-道具#1060022
Silver Master Sergeant Kilt	银军官裤	怀旧服-道具#1060023
Orihalcon Master Sergeant Kilt	紫矿军官裙	怀旧服-道具#1060024
Dark Master Sergeant Kilt	黑军官裙	怀旧服-道具#1060025
Brown Sneak Pants	褐敏捷之裤	怀旧服-道具#1060026
Dark Brown Sneak Pants	黑褐敏捷之裤	怀旧服-道具#1060027
Black Sneak Pants	黑敏捷之裤	怀旧服-道具#1060028
Warfare Pants	密林部队裤	怀旧服-道具#1060029
Red Martial Arts Pants	红武裤	怀旧服-道具#1060030
Brown Martial Arts Pants	黄武裤	怀旧服-道具#1060031
Black Martial Arts Pants	黑武裤	怀旧服-道具#1060032
White Martial Arts Pants	白武裤	怀旧服-道具#1060033
Green Hunter's Pants	绿浪人之裤	怀旧服-道具#1060034
Blue Hunter's Pants	蓝浪人之裤	怀旧服-道具#1060035
Red Hunter's Pants	红浪人之裤	怀旧服-道具#1060036
Dark Hunter's Pants	黑浪人之裤	怀旧服-道具#1060037
Dark Brown Stealer Pants	黑褐寂静之裤	怀旧服-道具#1060038
Dark Silver Stealer Pants	黑银寂静之裤	怀旧服-道具#1060039
Red / Gold Stealer Pants	红金寂静之裤	怀旧服-道具#1060040
Silver / Black Stealer Pants	银黑寂静之裤	怀旧服-道具#1060041
White Martial Arts Shorts	半白武裤	怀旧服-道具#1060042
Green Legolier Pants	绿守护之裤	怀旧服-道具#1060043
Brown Legolier Pants	褐守护之裤	怀旧服-道具#1060044
Red Legolier Pants	红守护之裤	怀旧服-道具#1060045
Blue Legolier Pants	蓝守护之裤	怀旧服-道具#1060046
Dark Legolier Pants	黑守护之裤	怀旧服-道具#1060047
Red Knucklevest Pants	红暗影之裤	怀旧服-道具#1060048
Blue Knucklevest Pants	蓝暗影之裤	怀旧服-道具#1060049
Black Knucklevest Pants	黑暗影之裤	怀旧服-道具#1060050
Black Jangoon Pants	黑金裤	怀旧服-道具#1060051
White Jangoon Pants	白金裤	怀旧服-道具#1060052
Brown Jangoon Pants	黄金裤	怀旧服-道具#1060053
Brown Piette Pants	褐贵族裤	怀旧服-道具#1060054
Blue Piette Pants	蓝贵族裤	怀旧服-道具#1060055
Dark Piette Pants	黑贵族裤	怀旧服-道具#1060056
Khaki Shadow Pants	树林之裤	怀旧服-道具#1060057
Marine Shadow Pants	沧海之裤	怀旧服-道具#1060058
Dark Shadow Pants	黑色暗影裤	怀旧服-道具#1060059
Umber Shouldermail Pants	黑板金裤	怀旧服-道具#1060060
Blue Shouldermail Pants	蓝板金裤	怀旧服-道具#1060061
Oaker Shouldermail Pants	蓝板金裤	怀旧服-道具#1060062
Red China Pants	赤阳裤	怀旧服-道具#1060063
Blue China Pants	青阳裤	怀旧服-道具#1060064
Brown China Pants	黄阳裤	怀旧服-道具#1060065
Green China Pants	绿阳裤	怀旧服-道具#1060066
Pink Cotton Boxers	粉红棉内裤	怀旧服-道具#1061000
Red Miniskirt	红超短裙	怀旧服-道具#1061001
Indigo Miniskirt	蓝超短裙	怀旧服-道具#1061002
Rookie Pants	红皮甲裤	怀旧服-道具#1061003
Sophia Pants	黑皮甲裤	怀旧服-道具#1061004
Black Armine Skirt	黑棉制紧身裙	怀旧服-道具#1061005
Green Armine Skirt	绿棉制紧身裙	怀旧服-道具#1061006
Green Avelin Skirt	绿色旅行裙	怀旧服-道具#1061007
Yellow Avelin Skirt	黄旅行裙	怀旧服-道具#1061008
Purple Arianne Skirt	紫锦丝紧身裙	怀旧服-道具#1061012
Green Arianne Skirt	绿锦丝紧身裙	怀旧服-道具#1061013
Pink Arianne Skirt	粉红锦丝紧身裙	怀旧服-道具#1061014
Yellow Arianne Skirt	黄锦丝紧身裙	怀旧服-道具#1061015
Green Able Armor Skirt	绿旅行皮裙	怀旧服-道具#1061016
Brown Able Skirt	褐旅行皮裙	怀旧服-道具#1061017
Grey Able Skirt	灰旅行皮裙	怀旧服-道具#1061018
Red Nightshift Pants	赤夜裤	怀旧服-道具#1061019
Brown Nightshift Pants	黄夜裤	怀旧服-道具#1061020
Red Ramel Skirt	红十字军裙	怀旧服-道具#1061021
Green Ramel Skirt	绿十字军裙	怀旧服-道具#1061022
Brown Ramel Skirt	褐十字军裙	怀旧服-道具#1061023
White Split Skirt	白伽蓝裙	怀旧服-道具#1061024
Black Split Skirt	黑伽蓝裙	怀旧服-道具#1061025
Green Shivermail Skirt	绿硬皮裙	怀旧服-道具#1061026
Red Shivermail Skirt	红硬皮裙	怀旧服-道具#1061027
Purple Shivermail Skirt	紫硬皮裙	怀旧服-道具#1061028
Red Qi Pao Pants	红飞侠女裤	怀旧服-道具#1061029
Blue Qi Pao Pants	蓝飞侠女裤	怀旧服-道具#1061030
Purple Qi Pao Pants	紫飞侠女裤	怀旧服-道具#1061031
Red Qi Pao Skirt	红旗袍裙	怀旧服-道具#1061032
Blue Qi Pao Skirt	蓝旗袍裙	怀旧服-道具#1061033
Purple Qi Pao Skirt	紫旗袍裙	怀旧服-道具#1061034
Blue Shark Skirt	蓝骑士裙	怀旧服-道具#1061035
Sky Shark Skirt	天蓝骑士裙	怀旧服-道具#1061036
Red Shark Skirt	红骑士裙	怀旧服-道具#1061037
Blood Sneak Pants	红敏捷裤	怀旧服-道具#1061038
Sky Sneak Pants	蓝敏捷裤	怀旧服-道具#1061039
Gold Sneak Pants	绿敏捷裤	怀旧服-道具#1061040
Dark Sneak Pants	黑敏捷裤	怀旧服-道具#1061041
Blue Fairy Skirt	蓝色妖精裙	怀旧服-道具#1061042
Purple Fairy Skirt	紫色妖精裙	怀旧服-道具#1061043
Green Fairy Skirt	绿色妖精裙	怀旧服-道具#1061044
Green Huntress Pants	绿浪人裙	怀旧服-道具#1061045
Black Huntress Pants	黑浪人裙	怀旧服-道具#1061046
Red Huntress Pants	红浪人裙	怀旧服-道具#1061047
Red Steal Pants	红寂静裙	怀旧服-道具#1061048
Blue Steal Pants	蓝寂静裙	怀旧服-道具#1061049
Purple Steal Pants	紫寂静裙	怀旧服-道具#1061050
Black Steal Pants	黑寂静裙	怀旧服-道具#1061051
Red Amoria Skirt	红神圣裙	怀旧服-道具#1061052
Blue Amoria Skirt	蓝神圣裙	怀旧服-道具#1061053
Black Amoria Skirt	黑神圣裙	怀旧服-道具#1061054
Green Legolia Pants	绿守护裤	怀旧服-道具#1061055
Brown Legolia Pants	褐守护裤	怀旧服-道具#1061056
Red Legolia Pants	红守护裤	怀旧服-道具#1061057
Blue Legolia Pants	蓝守护裤	怀旧服-道具#1061058
Dark Legolia Pants	黑守护裤	怀旧服-道具#1061059
Red Jangoon Skirt	红镇月裙	怀旧服-道具#1061060
Brown Jangoon Skirt	黄镇月裙	怀旧服-道具#1061061
Black Jangoon Skirt	黑镇月裙	怀旧服-道具#1061062
Brown Piettra Skirt	褐贵族裙	怀旧服-道具#1061063
Dark Piettra Skirt	黑贵族裙	怀旧服-道具#1061064
White Piettra Skirt	白贵族裙	怀旧服-道具#1061065
Red Shadow Pants	沧海之裤	怀旧服-道具#1061066
Purple Shadow Pants	树林之裤	怀旧服-道具#1061067
Red Shouldermail Pants	红将军裤	怀旧服-道具#1061069
Ivory Shouldermail Pants	褐将军裤	怀旧服-道具#1061070
Dark Shouldermail Pants	黑将军裤	怀旧服-道具#1061071
Red Moon Pants	赤月裤	怀旧服-道具#1061072
Blue Moon Pants	青月裤	怀旧服-道具#1061073
Maroon Moon Pants	紫月裤	怀旧服-道具#1061074
Brown Moon Pants	黄月裤	怀旧服-道具#1061075
Archer Pants	绿色皮裤	怀旧服-道具#1062000
Ice Jeans	白牛仔裤	怀旧服-道具#1062001
Sandblasted Jeans	蓝牛仔裤	怀旧服-道具#1062002
Brown Hard Leather Pants	褐色皮制裤	怀旧服-道具#1062003
Bennis Chainpants	打猎裤	怀旧服-道具#1062004
Wizet Plain Suit Pants	维泽特西裤	怀旧服-道具#1062999
Black Suit Pants	黑西裤	怀旧服-道具#1065000
Military Shorts	军用短裤	怀旧服-道具#1065001
Blue Rider Pants	蓝摩托车裤	怀旧服-道具#1065002
Shine Rider Pants	白摩托车裤	怀旧服-道具#1065003
Dark Rider Pants	黑摩托车裤	怀旧服-道具#1065004
Blue Trainer Pants	蓝运动裤	怀旧服-道具#1065005
Green Trainer Pants	绿运动裤	怀旧服-道具#1065006
Orange Trainer Pants	橙色登山裤	怀旧服-道具#1065007
Original Disco Pants	灰色喇叭裤	怀旧服-道具#1065008
Green Disco Pants	绿色喇叭裤	怀旧服-道具#1065009
Blue Disco Pants	蓝色喇叭裤	怀旧服-道具#1065010
Wild Pants	黄毛糙裤	怀旧服-道具#1065011
Brown Wild Pants	褐毛糙裤	怀旧服-道具#1065012
Red Wild Pants	红毛糙裤	怀旧服-道具#1065013
Pre-School Pants	乖仔裤	怀旧服-道具#1065014
Old School Uniform Pants	青年裤	怀旧服-道具#1065015
Hawaiian Skirt	夏威夷裙	怀旧服-道具#1065016
Torn-Up Jeans	长短裤	怀旧服-道具#1065017
Blue Leggings	海员裤	怀旧服-道具#1065018
Washed Jeans	苹果牛仔裤	怀旧服-道具#1065019
Military Cargo Shorts	军用工装短裤	怀旧服-道具#1065020
Tropical Shorts	红沙滩裤	怀旧服-道具#1065021
Blue Bell Dress	宫廷裙	怀旧服-道具#1066000
Blue Sailor Skirt	蓝色水手裙	怀旧服-道具#1066001
Pink Miniskirt	粉红公主裙	怀旧服-道具#1066002
Roll-Up Jean	卷边牛仔裤	怀旧服-道具#1066003
Red Sailor Skirt	红迷你裙	怀旧服-道具#1066004
Sky Blue Mimi Skirt	天蓝色咪咪裙	怀旧服-道具#1066005
Yellow Mimi Skirt	黄色公主裙	怀旧服-道具#1066006
Pre-School Uniform Skirt	乖囡裙	怀旧服-道具#1066007
Red Trainer Pants	红色运动裤	怀旧服-道具#1066008
Sky Blue Trainer Pants	淡蓝运动裤	怀旧服-道具#1066009
Pink Trainer Pants	粉红运动裤	怀旧服-道具#1066010
Black Trainer Pants	黑色运动裤	怀旧服-道具#1066011
Blue Skirt	花袜牛仔裙	怀旧服-道具#1066012
Old School Uniform (Skirt)	礼服裙	怀旧服-道具#1066013
Red Training Shorts	红白运动短裤	怀旧服-道具#1066014
Sky Blue Training Shorts	蓝白运动短裤	怀旧服-道具#1066015
Pink Training Shorts	粉白运动短裤	怀旧服-道具#1066016
Black Training Shorts	黑白运动短裤	怀旧服-道具#1066017
Pink Frill Pajama Bottom	粉红女便装裤	怀旧服-道具#1066018
Red Leggings	粉红线内服	怀旧服-道具#1066020
Plitz Skirt	百褶裙	怀旧服-道具#1066021
Blue Diamond Bootcuts	蓝摇滚喇叭裤	怀旧服-道具#1066022
Pink Diamond Bootcuts	粉摇滚喇叭裤	怀旧服-道具#1066023
Butterfly Skirt	哈妹裙	怀旧服-道具#1066024
Red Hip-Hop Pants	红色街舞裤	怀旧服-道具#1067000
Lined Hip-Hop Pants	蓝色街舞裤	怀旧服-道具#1067001
Pink Camping Shorts	粉红马裤	怀旧服-道具#1067002
Green Camping Shorts	绿色马裤	怀旧服-道具#1067003
Blue Camping Shorts	淡蓝马裤	怀旧服-道具#1067004
